tweet_id,in_reply_to_status_id,in_reply_to_user_id,retweeted_status_id,retweeted_status_user_id,timestamp,source,text,expanded_urls,,
1.35986E+16,,,,,2010-12-11 14:18:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",試しにitunesの映画買ってみたんだけど、ダウンロードあと3時間！,,,
1.32549E+16,,,,,2010-12-10 15:33:09 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",どっからどうみてもすごい。 SOUR「映し鏡」インタラクティブミュージックビデオ #sourmirror http://t.co/qc9EMSE,http://sour-mirror.jp/,,
1.31116E+16,,,,,2010-12-10 06:03:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",鎌倉のおしゃれなどんぶりカフェでケーキを食べるすぎゃん。おめでとー！ http://yfrog.com/h3bt1jj,,,
1.18006E+16,,,,,2010-12-06 15:14:20 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",あれ、このページいま見ると知ってる人たくさんいる！　RT @ALISrawhide: 珍しい名前であだながつかない！2011新卒内定者でもある●●くんがインターンページに登場。http://www.kayac.com/recruit/intern/interview_8/,,,
1.04361E+16,,,,,2010-12-02 20:52:16 +0000,web,Nasaの話、がっかりしてる人もいれば、世紀の大発見だといってる人もいるな。僕も「ヒ素で生きる細菌」のすごさはピンとこないかも。インドには70年間飲食してない（と主張してる）人もいるらしいし！,,,
9.31859E+15,,,,,2010-11-29 18:51:39 +0000,web,自己評価4時間かけて書いたけど深夜の恥ずかしいテンションになってないか明日チェックせねば。,,,
8.66205E+15,,,,,2010-11-27 23:22:48 +0000,"<a href=""http://motionobj.com/simplytweet"" rel=""nofollow"">SimplyTweet</a>",昨日は30分前に着いたのに今日はギリギリになりそう。昨日は30分前に着いたのになぁ,,,
8.65033E+15,,,,,2010-11-27 22:36:14 +0000,web,さて、今日もスーツきて外苑前まで行ってくるかー,,,
8.31798E+15,,,,,2010-11-27 00:35:36 +0000,"<a href=""http://motionobj.com/simplytweet"" rel=""nofollow"">SimplyTweet</a>",やばい、早起きしてスーツきて青山迎賓館まできたのに結婚式明日だった！,,,
8.29959E+15,,,,,2010-11-26 23:22:30 +0000,"<a href=""http://motionobj.com/simplytweet"" rel=""nofollow"">SimplyTweet</a>",今の家に住んで半年以上経つけど、今朝初めてウォシュレットついてることに気付いた！,,,
8.29913E+15,,,,,2010-11-26 23:20:41 +0000,"<a href=""http://motionobj.com/simplytweet"" rel=""nofollow"">SimplyTweet</a>",ぜひぜひ！またビール持って行きます。 RT @monoia: @shu223 2011年はなんかいっしょにできたらいいねえ。いまさらながらだけどカヤックのハウスコって完成されたいいサービスだよね。,,,
7.57673E+15,,,,,2010-11-24 23:30:07 +0000,web,時計が右に10度ぐらい傾いてて1時間進んで見えて焦った！,,,
7.2006E+15,,,,,2010-11-23 22:35:30 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",あれ、デベロッパーアカウントの期限きれても、配布は継続されるのか。,,,
7.19517E+15,,,,,2010-11-23 22:13:55 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","こういう一見ちょっとした仕様の違いが、サービスの性格を大きく左右する　RT @nashiko_: ""タンブラーの創設者でCEOを務めるデビッド・カープによると、タンブラーとツイッターの大きな違いは、ユーザーのフォロワー数がタンブラーでは表示されないことだという""",,,
7.17915E+15,,,,,2010-11-23 21:10:16 +0000,web,ただ目標の切り口が難しいな。売り上げとかユーザー数とかランキング順位とか、自分でコントロールしがたい部分にコミットしてもピンとこないし。「こういうものをつくる」っていう宣言するか。それもまたむずいな・・・,,,
7.17882E+15,,,,,2010-11-23 21:08:59 +0000,web,・・・と書いてるうちに考えが定まってきたけど、やっぱり作り続けて、作ったものドリブンでいろいろ広がっていくのが理想だなぁ。,,,
7.17572E+15,,,,,2010-11-23 20:56:40 +0000,web,来年の目標をどのへんに置こうか迷ってる。クリエイターとしてのプレゼンス向上を狙っていくかって思ってたけど、そもそもまだ作り手としてそこまでじゃないので、引き続き作り続けることだけに集中した方がいいかもしれない。ただそろそろ外に向いていかないと視野が広がっていかない気もしている。,,,
7.16953E+15,,,,,2010-11-23 20:32:03 +0000,web,fladdictさんのブログより。『マーケットが狭いうちに情報を囲い込んでもあんまり意味ないし、だったらマーケットがデカくなる部分に積極的にコミットして、エースプレイヤーになるほうが楽しいよね。。。と思う。というか自分の人生、その戦略しか知らないし。』,,,
6.84501E+15,,,,,2010-11-22 23:02:31 +0000,web,昨日の夕方ぐらいにiOS4.2 GM Seed入れたばっかりなのにまさかその数時間後に正式版でるとは・・・,,,
6.48691E+15,,,,,2010-11-21 23:19:34 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",コンテンツ価格の決まり方。こういう変数がたくさんあってしかも各変数が独立じゃなくてややこしい話を、こうもわかりやすく淀みなくまとめられるのってすごい。 http://bit.ly/aD9ueT,,,
6.46294E+15,,,,,2010-11-21 21:44:20 +0000,web,規模が大きめのものをつくると、やっぱりコードがスパゲッティ化してしまうなぁ。序盤に場当たり的に書いたコードのせいで、中盤以降結果的に開発スピードが落ちてしまう。もう小さいもの作ってワーイのフェーズじゃないので、ちゃんとした設計力を身につけないと！,,,
5.86029E+15,,,,,2010-11-20 05:49:36 +0000,web,ついに最終日！飛行機ギリギリまでがんばる。 http://office.kayac.com/2010/,,,
5.60731E+15,,,,,2010-11-19 13:04:21 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",ひさしぶり！おかげでカヤックトップにのったよー http://bit.ly/12hlIN  RT @monoia: @shu223 うちで人工知能構想の話してからもう2年くらい？勉強し直して再チャレンジしてたとは…！つつんの目標実現力はほんとすごい,,,
4.95923E+15,,,,,2010-11-17 18:09:07 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",ありがとー！　RT @monoia: カヤックで働きたい転職したいまじで！と熱く語っていたNTTデータ時代の同期の名前をカヤック社員一覧ページで発見。おめでとう！！http://www.kayac.com/member/tsutsumi-shuichi,,,
3.6609E+15,,,3.64742E+15,118738720,2010-11-14 04:10:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mihequn: すごいアプリこれ！o(^▽^)o 

RT @appbank とびでるカメラ: 撮影した写真やダウンロードした画像を立体的に見せる不思議なカメラアプリです。3399 http://bit.ly/aeHlV4",,,
2.41849E+15,,,,,2010-11-10 17:53:08 +0000,web,妻が体重計に乗るたびにwifi経由で僕のiphoneに送られてくるので、安否確認になってとても便利！ http://www.withings.com/,,,
2.41674E+15,,,,,2010-11-10 17:46:09 +0000,web,昨日コンセプトとかUIについて思う存分議論できたので、これはいいもんになるぞっていう手応えもでてきたし、なにより作っててめちゃめちゃ楽しい。,,,
2.15397E+15,,,,,2010-11-10 00:22:01 +0000,web,炭酸は入ってないけどレッドブルもあるし、砂糖たっぷり入ってるけどブラックコーヒーもある。,,,
1.42697E+15,,,,,2010-11-08 00:13:11 +0000,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",無駄にチルトシフトしてみました。 http://instagr.am/p/L3lD/,,,
1.42308E+15,,,,,2010-11-07 23:57:43 +0000,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",ホテルの窓から見える景色 http://instagr.am/p/L3Ia/,,,
1.05824E+15,,,,,2010-11-06 23:47:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",なんか電車遅れてるらしい。空港の駅になかなか着かないから乗り過ごしたかと思って焦った…,,,
1.02417E+15,,,,,2010-11-06 21:32:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",楽しみすぎてかなり早い電車に乗ってしまった。予習でもしとこう。,,,
9.92117E+14,,,,,2010-11-06 19:25:13 +0000,web,楽しみすぎて目が覚めてしまった。,,,
8.54426E+14,,,,,2010-11-06 10:18:05 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",恋愛偏差値: 学術的データに基づいて診断されるぞ！ロンブーの淳も登場！3273 http://t.co/8jIPE4l via @appbank,http://www.appbank.net/2010/11/03/iphone-application/185586.php,,
8.53727E+14,,,,,2010-11-06 10:15:19 +0000,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",勇気をください: 自信がなくなった時、勇気をくれるアプリ！3311 http://t.co/ufptJjq via @appbank,http://www.appbank.net/2010/11/06/iphone-application/182987.php,,
3.14499E+14,,,,,2010-11-04 22:32:37 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>",『とびでるカメラ』で動くアイコンを作成しました！ http://bit.ly/daTIL6 #popup_camera,,,
3.13074E+14,,,,,2010-11-04 22:26:57 +0000,web,先見性、先読み力。一番の自分の弱点かも。目の前のチャンスに食いつくのはわりと得意だと思ってるけど、それじゃレバレッジきいてないし付加価値低い。 http://d.hatena.ne.jp/shi3z/20101104/1288835347,,,
3.10925E+14,,,,,2010-11-04 22:18:25 +0000,web,favologってサイトで、自分が昔ふぁぼったつぶやきを見てたんだけど、みんな１年前から先見性あること言ってるなぁ。最近出てきた言葉だと思ってたものが１年前に既に話題にでてたり。,,,
29498765905,,,,,2010-11-02 19:31:14 +0000,web,派手にメモリリークしてた箇所を特定できてテンションあがってます。,,,
29383708347,,,29334137852,205075323,2010-11-01 15:46:53 +0000,web,RT @renhen_atsumori: 「恋愛偏差値」アプリが発売されました！　⇒　http://itunes.apple.com/jp/app/id397971413?mt=8,,,
29260378384,,,,,2010-10-31 08:45:49 +0000,"<a href=""http://itunes.apple.com/jp/app/id397971413?mt=8"" rel=""nofollow"">恋愛偏差値診断</a>",hhjjvhさんの恋愛偏差値は【45】 マイナス点をゼロにしてゆく努力と大幅な方向転換が必要です。 (by：淳＆早稲田大学森川教授) #renhen,,,
29259783245,,,,,2010-10-31 08:33:06 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",『僕の得意なことは，（中略）コンセプトをしっかり作り込んで，そのコンセプトを開発する人に伝え続けていくことです。どこの開発者と仕事をしても，うまく回せるんです。』僕も自分の得意なことをこれぐらい端的に切れ味良く言えるようにならないとなぁ。http://bit.ly/cO5Uk6,,,
29165729624,,,,,2010-10-30 08:14:58 +0000,web,【来週の目標】もっと声を張る,,,
29165578085,,,,,2010-10-30 08:11:35 +0000,web,【あとで全部見て研究する】王様のブランチのアプリリサーチのコーナー。 http://www.tbs.co.jp/brunch/app/,,,
29165431140,,,,,2010-10-30 08:08:19 +0000,web,新規リリースのアプリだとそんなにすごいアプリじゃなくても「今日の新着」とかいろいろ露出のチャンスあるけど、アップデートにはあまりそういうのがない。完全実力主義。新卒と中途の構図と同じ。「初」とか「新」には何か根源的な価値があるんだろうな。,,,
29162245589,,,,,2010-10-30 06:59:43 +0000,web,うちの代表はちょくちょくぐるっとオフィスまわって「つっつん今何やってんの」みたいに声をかけてまわるんだけど、これが地味に嬉しかったりする。前の前の会社では社長は壇上でしか見たことなかったし、前の会社に至っては、ビデオレターみたいなのでしか見たことなかったので。,,,
29161957048,,,28955248334,3576031,2010-10-30 06:53:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @theodoorjp: えっ！ @chomeco RT @indif78: ローソン、HMV 買収。。,,,
29159789845,,,28988257813,30153614,2010-10-30 06:08:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @chomeco: 楽しくインターネットして遊んでたら一人前のクリエイターに！！ RT: @_x_TAKUMI_x_: ブラウザさえあれば、技術が学べる！　Webクリエイターのeラーニングシステムを提供します！　http://jsdo.it/e-learning # ...,,,
29157465969,,,,,2010-10-30 05:24:04 +0000,"<a href=""http://itunes.apple.com/jp/app/id397889044?mt=8"" rel=""nofollow"">世バレシーブ</a>",世バレシーブで遊んで、20点だったブー！ http://www.tbs.co.jp/sebare/ #sebare,,,
29157375135,,,,,2010-10-30 05:22:26 +0000,"<a href=""http://www.apple.com/jp/iphone/apps-for-iphone/"" rel=""nofollow"">世バレネーム</a>",〜神の子 !!!〜 つつみ #sebare http://www.tbs.co.jp/sebare/,,,
29157351565,,,,,2010-10-30 05:22:00 +0000,"<a href=""http://www.apple.com/jp/iphone/apps-for-iphone/"" rel=""nofollow"">世バレネーム</a>",〜キラースマイル !!!〜 堤 #sebare http://www.tbs.co.jp/sebare/,,,
29157312161,,,,,2010-10-30 05:21:15 +0000,"<a href=""http://www.apple.com/jp/iphone/apps-for-iphone/"" rel=""nofollow"">世バレネーム</a>",〜ミスターハッスル大爆発 !!!〜 shu223 #sebare http://www.tbs.co.jp/sebare/,,,
29157269823,,,,,2010-10-30 05:20:30 +0000,"<a href=""http://www.apple.com/jp/iphone/apps-for-iphone/"" rel=""nofollow"">世バレネーム</a>",〜どこでもキャノン砲 !!!〜 tsutsumi #sebare http://www.tbs.co.jp/sebare/,,,
29120847944,,,,,2010-10-29 20:37:30 +0000,web,夜ごはん兼朝ごはんなう。「ここまでやったらメシいく！」の目標設定を大幅に間違えたっぽい。,,,
29021092635,,,29016375202,2946791,2010-10-28 20:35:08 +0000,web,"RT @kimi_iwasaki: ""　もうひとつ、お風呂の中で不覚にも泣いてしまった場面があった。それは赤塚先生が人気絶頂の頃、時は1973年。「少年マガジン」に連載中だった『天才..."" http://tumblr.com/xkunkjl5o",,,
29014062381,,,,,2010-10-28 18:46:45 +0000,web,昔あるいは現役で音楽やってたっていう人がクリエイターには多いけど、そのときの音源聴いたらその人のクリエイターとしての視点の解像度とか目線の高さとか指向性が垣間見える。自分の場合は「解像度→低い、目線→低い、指向性→隙間産業」（目下改善中です）,,,
28988912270,,,,,2010-10-28 13:29:36 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",『勇気をください』ちょいちょいアップデートしてます。知らない偉人がでてきたら、名前をタップしてみてください。wikipediaへ飛ぶので勉強になります！　http://bit.ly/c7i2AE #encourage_me,,,
28947041492,,,28939643798,14492487,2010-10-28 01:49:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @s5884: 世バレシーブで遊んで、7800点だったブー！ http://www.tbs.co.jp/sebare/ #sebare,,,
28938907544,,,,,2010-10-28 00:10:12 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",先週届いた『iOS SDK Hacks』をパラパラと流し読み。いろいろとマニアックだけど有用なノウハウが載ってるので、ちょっとずつ案件で実践して覚えていこう。,,,
28934082149,,,,,2010-10-27 23:12:24 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",3日連続で朝からパスタゆでてる。湯気で部屋があったまるから。,,,
28932836987,,,,,2010-10-27 22:57:28 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",そうそう、僕も切り口ボーイは「切り口を提示してくれるツール」として実際便利だと思います。　http://bit.ly/cWJPov,,,
28932315843,,,,,2010-10-27 22:51:04 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",新卒入社の井谷君（20）のメンバー紹介ページより。『会社で自慢できるところは？→働かされているという感覚が生まれないところ。』『この会社の足りないところは？→効率が悪いことをわかっていながら、時間がないことを理由に棚に上げてしまう風潮がある。』・・・的確！,,,
28842475089,,,28806757847,23084110,2010-10-27 00:38:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @sato_nezi: ついはまってしまった…今んとこツイッター上で最高得点なはず！ RT @sato_nezi 世バレシーブで遊んで、6990点だったブー！ http://www.tbs.co.jp/sebare/ #sebare,,,
28727131858,,,,,2010-10-25 21:36:56 +0000,web,遅ればせながらやっとfacebook連携できた！,,,
28727083141,,,,,2010-10-25 21:36:20 +0000,web,あー,,,
28726759984,,,,,2010-10-25 21:31:43 +0000,web,いいねデビューした！,,,
28645485536,,,,,2010-10-25 00:56:42 +0000,"<a href=""http://itunes.apple.com/jp/app/id397889044?mt=8"" rel=""nofollow"">世バレシーブ</a>",世バレシーブで遊んで、3230点だったブー！ http://www.tbs.co.jp/sebare/ #sebare,,,
28596194905,,,,,2010-10-24 13:45:22 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",『ラグバー博士は2年前から恒星グリーゼ581の周囲の調査を行っており、そのときからパルス信号の規則性を調査していた。そして今になり、このパルス信号が人工的な文明によるパルス信号の可能性が高いと判断したようだ。』http://bit.ly/c37Yi3,,,
28445745367,,,,,2010-10-22 22:33:56 +0000,web,クライアントに提出done！朝だけど寒いけどビール飲む！！,,,
28413595558,,,,,2010-10-22 15:13:11 +0000,web,睡魔と戦う→どうにかこうにか打ち勝つ→どこまでやったんだっけ？と思い出す。。無駄すぎる！,,,
28408990619,,,28404778963,16322900,2010-10-22 14:21:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @yu_horie: つっつんさんが作ったアプリがランキング四位なう http://yfrog.com/mk3ofjj,,,
28405474076,,,,,2010-10-22 13:41:57 +0000,web,itunesの曲のジャンルをちゃんとHRとHMにわける作業に30分。,,,
28355788443,,,,,2010-10-22 00:25:15 +0000,web,音楽聴くと集中力がそがれるって思ってたけど、最近仕事がはかどるBGMの条件がわかってきた。1.インストか英詞（歌詞が耳に入ってこない） 2.BPM100ぐらい（ちょっとノリがいい程度。ゆっくりでも速すぎてもだめ） 3.とくに思い入れがない（自分がやってた曲とかはアウト）,,,
28070445073,,,,,2010-10-21 23:21:32 +0000,web,おっ今日で前の会社を退職してちょうど1年だ。ちゃんと振り返りやろう。,,,
28067678239,,,,,2010-10-21 22:46:53 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",明日発売の『iOS SDK Hacks』っていう本、中身みてないけど執筆陣が豪華なのでAmazonで予約した！目次はこちら。 http://bit.ly/9drnJV,,,
28065228069,,,,,2010-10-21 22:14:40 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",ありがとうございます！　RT @theodoorjp: 飛び出るカメラ無料総合 4 位すごいー！@shu223 やるなぁ,,,
28065168704,,,,,2010-10-21 22:13:50 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",とびでるカメラ、メール送信機能つきますよ〜　RT @barimi: とびだすカメラ、昼に依頼した内容がもう反映されてる！！！！！すごー @shu223 ++,,,
27850560793,,,,,2010-10-19 16:51:03 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",ある情報筋（全裸な人）によると、アイコンは変更後も前のが残ってて、つぶやきにはその時点でのアイコンurlが紐づいてるらしいので、APIからハッシュタグで検索かけてURLとって、ギャラリー的に並べて表示すればいいのか。,,,
27850192954,,,,,2010-10-19 16:46:16 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",いずれはみんなアイコン変えてしまうだろうから、このグリグリTLが動いてるさまを保存しておきたいのだけど、togetterとかでやればいいのかな。 http://bit.ly/aTvBhd http://bit.ly/cDR2kG,,,
27848692505,,,27832142325,4368961,2010-10-19 16:27:28 +0000,web,"RT @renewal49: RT @sugimassa 「とびでるカメラ」でみんなのつくった3Dアイコンはこちら。
http://twitter.com/#search?q=%23popup_camera",,,
27823802700,,,,,2010-10-19 11:30:26 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>",『とびでるカメラ』で動くアイコンを作成しました！ http://bit.ly/daTIL6 #popup_camera,,,
27819326398,,,,,2010-10-19 10:15:02 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",ごぶさたしております！10/24まで無料キャンペーン中なのでぜひぜひ！ http://t.co/K8S3lEm RT @minoru_tanaka: @shu223 使ってみたいよ。,http://itunes.apple.com/jp/app/id397619605,,
27819225744,,,,,2010-10-19 10:13:04 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",いまなら無料ですよ〜 RT @yuitamada: iPhoneで撮影した写真をなんでも疑似立体視(?)できる「とびでるカメラ」をリリースしました！動くTwitterアイコンも作れます http://t.co/K8S3lEm,http://itunes.apple.com/jp/app/id397619605,,
27818780800,,,,,2010-10-19 10:04:52 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter</a>",『とびでるカメラ』で動くアイコンを作成しました！ #popup_camera,,,
27782683038,,,,,2010-10-18 23:57:46 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",もうこれ以上は絶対無理！というところにさらにおもしろい仕事がきて無理矢理つめこんで休みも深夜もやり続けるしかない、っていう状況が一番充実感あるなー,,,
27782297026,27704020222,4934751,,,2010-10-18 23:53:07 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",@mizukiss まったくです！日々幸せをかみしめております。,,,
27782196662,,,,,2010-10-18 23:51:54 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",『もし僕が高層ビルに勤め続けていたら、そんな当初の気持ちは薄れてしまい、その環境にも慣れてしまっていたと思います。人間はあらゆる環境に順応してしまうものだからです』ほんとにそう。とても便利で危険な人間の性質。 http://t.co/yMLVAJp,http://www.nikkeibp.co.jp/article/column/20101018/248687/,,
27660295045,,,,,2010-10-17 18:21:04 +0000,web,ジャンプ読みにいくか、寝るかの二択で５分ぐらい迷ってる。,,,
27659850746,,,,,2010-10-17 18:14:46 +0000,web,あ、すいません間違い！,,,
27659103538,,,,,2010-10-17 18:04:16 +0000,web,サイバー内定式のリア充っぷりが話題になってて、そういえば前々職の同期でサイバーに転職した人いたなーとググってみたら、なんと彼はほんの数週間前まで取締役で、しかも5年もやってたらしい！僕ももっとがんばらないと！,,,
27647252532,,,,,2010-10-17 15:31:09 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",風船にiphoneつけて上空3万メートルまで昇っていく映像を撮影した、という話。ちゃんとパラシュートつけて無事回収。こういうのいいなぁ。 http://labaq.com/archives/51513384.html,,,
27624845833,,,,,2010-10-17 10:04:18 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",このページ見ながらAndroid開発環境を構築中。 http://bit.ly/9n5qY2,,,
27376784984,,,,,2010-10-14 21:12:21 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",世界中のappstoreをcut the ropeが席巻してる中、日本だけ江頭w　 http://twitpic.com/2xmkdl,,,
27376236948,,,,,2010-10-14 21:04:22 +0000,web,やっぱAppStoreのカテゴリごとに激戦区度合いが全然違うなー　トップ100に入ってるアプリのカテゴリ別本数内訳出してくれるツールとかアプリないのかなぁ,,,
27373494000,,,,,2010-10-14 20:24:41 +0000,web,昨日はなにやらずっと目に強い光を見たときのような残像感があった。いま窓際の席だから、モニタに太陽光が反射してるのかな。それともモニタが明るすぎるのか、ビタミン不足か。とりあえず早く寝た。,,,
27341297581,,,,,2010-10-14 13:39:27 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","ありがとうございます！対応しましたー！ RT @barimi: わー！ありがとうございます！現在対応中です！RT: @dankogai: ""Please screen touch"" って表紙が engrish&gt;   http://goo.gl/WqA9",,,
27258213720,,,,,2010-10-13 16:45:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",本日の晩ごはん：白くまアイス2本,,,
27258088701,,,27255628156,3576031,2010-10-13 16:44:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @theodoorjp: RT @kayom: まさか、あの人が？！アインシュタイン、鳥山明、歴史上の偉人や著名人のちょっと恥ずかしい面白エピソードやいい話に勇気がもらえるアプリ！「勇気をください」 http://j.mp/bx2FyN,,,
27249334984,,,,,2010-10-13 15:03:30 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","設定を英語にすると""Encourage me""でいけますよ！　RT @pashimo: 勇気を下さいって言う勇気がないなぅ.....",,,
27249210381,,,,,2010-10-13 15:02:06 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",某◯TTデータの研究所で音声認識の研究に4年従事した知見をつぎ込んだ逸品です！ありそうでなかった１単語認識w　iphoneの言語設定を英語にして英語学習に使うという裏用途もあります：iphoneアプリ「勇気をください」 http://bit.ly/bx2FyN,,,
27248084311,,,,,2010-10-13 14:50:02 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",RT @sato_nezi: iPhoneアプリ「勇気をください」をリリースしました！マイクに向かって「勇気をください」と言うと、勇気の出るエピソードが１つもらえます。３個みたければ、３回「勇気をください」と言わなければなりません。　http://bit.ly/bx2FyN,,,
27247847056,,,,,2010-10-13 14:47:33 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",RT @yanasawa: （続き）その名も「勇気をください」、Iphoneのマイクに向かって「勇気をください」というと音声認識をして１個だけ勇気をくれるエピソードがでます。英語版は英語で音声認識します。カヤックではこの手のものを、技術の無駄使いと称しています。,,,
26916464351,,,,,2010-10-10 07:10:03 +0000,web,昼寝してたら、@yuitamadaとbatteryのリフをどっちが速く刻めるか対決して惨敗する夢みた。悔しさのあまり目が覚めた。,,,
26421305560,,,,,2010-10-05 02:47:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",キャラメル食べたらまた歯の詰め物がとれて、歯医者なうです。キャラメルとかミルキーって、食べるコストが寿司ぐらいには高い。,,,
26306978063,,,,,2010-10-03 22:33:29 +0000,web,ワンピースはワクワクさせるツボを心得まくっとるな。,,,
26205301104,,,,,2010-10-02 20:35:06 +0000,web,あ、そういえばもうすぐ前職やめて１年だな。上司に話したのが去年の今日ぐらいだった気がする。,,,
26205057973,,,,,2010-10-02 20:30:48 +0000,web,20時間ほど寝させていただきました。,,,
25926993440,,,25918440466,16639388,2010-09-29 23:24:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @appbank: 食べログのノーコメント戦略はうまいと思う。覚悟してやってるんだな。,,,
25611000627,,,,,2010-09-26 17:58:00 +0000,web,いまちょっと揺れた。ちょっと揺れるだけでも、このあとドーンとくるんじゃないかと、気持ちがソワソワする。阪神大震災のトラウマ。,,,
25271400653,,,,,2010-09-23 02:50:39 +0000,web,嵐の中で山頂のビアガーデンとかうらやましい。きっと共に戦った盟友みたいになるんだよなあ。 #mtnezi,,,
25214533045,,,,,2010-09-22 14:10:10 +0000,web,22時就寝、23時起床。,,,
24929651065,,,,,2010-09-19 12:08:53 +0000,web,いまから友達とひさびさの旅行！行き先は大船w　部屋取って飲むだけ。,,,
24841445398,,,,,2010-09-18 11:35:16 +0000,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",お、そういう情報ありがたいです！無名なとこは本当にスキャンしてくれるのか不安なので。　RT @ooyabuh: @shu223 え”！そんなに遅いんですか！？電私化.comならスキャン料金倍ですがものの数日でしたよ！！,,,
24840622496,,,,,2010-09-18 11:17:59 +0000,web,ブックスキャン、作業開始予定が9/3なのに遅すぎる！と思ってよく見たら12/3だった。思い込みって怖い。それにしても遅すぎる！！,,,
